AREA_NAME,Bachelor Leased,bachelor_avg_lease_rate,1_bedrooms_leased,1_bed_room_avg_lease_rate,2_bedrooms_leased,2_bedrooms_avg_lease_rate,3_bedrooms_leased,3_bedrooms_avg_lease_rate,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,YEAR,avg_rent_1br,rent_lag_1,rent_lag_2,rent_growth_rate,TARGET_RENT_5YR
West Rouge,0.0,,7.0,1141.0,8.0,1377.0,1.5,1552.0,0.0009601269829485,0.2144437927225682,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2012,1141.0,1142.0,1120.0,-0.08756567425569177,1504.4
West Rouge,0.0,0.0,24.0,1152.25,23.0,1409.25,2.0,1675.0,0.0009601269829485,0.2144437927225682,15.0,,,,,,,,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2013,1152.25,1141.0,1142.0,0.985977212971078,1693.8333333333333
West Rouge,0.0,0.0,21.0,1209.5,35.0,1442.25,1.0,1650.0,0.0009601269829485,0.2144437927225682,15.0,399.429382324219,142.653350830078,,57.0613403320313,,14.2653350830078,,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2014,1209.5,1152.25,1141.0,4.968539813408548,1739.0555555555557
West Rouge,0.0,,15.0,1224.5,17.0,1476.75,0.0,,0.0009601269829485,0.2144437927225682,15.0,285.659881591797,138.068939208984,,42.8489799499512,4.7609977722168,9.52199554443359,,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2015,1224.5,1209.5,1152.25,1.2401818933443571,1826.315789473684
West Rouge,,,6.0,,,1614.0,,,0.0009601269829485,0.2144437927225682,15.0,284.236511230469,32.6173057556152,,41.9365348815918,4.65961503982544,13.9788455963135,,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2016,1323.8,1224.5,1209.5,8.109432421396484,1929.1666666666667
West Rouge,,,2.0,,,1783.0,,,0.0009601269829485,0.2144437927225682,15.0,414.454681396484,37.2543525695801,,93.1358871459961,,23.283971786499,0.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2017,1504.4,1323.8,1224.5,13.642544190965413,2146.0
West Rouge,,,2.0,,,1783.0,,,0.0009601269829485,0.2144437927225682,15.0,414.454681396484,37.2543525695801,,93.1358871459961,,23.283971786499,0.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2017,1504.4,1504.4,1323.8,0.0,2146.0
West Rouge,,,2.0,,,1925.0,,,0.0009601269829485,0.2144437927225682,15.0,399.925598144531,65.1041641235352,,60.4538688659668,4.65029764175415,23.2514877319336,,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2018,1693.8333333333333,1504.4,1504.4,12.591952494903827,2426.6666666666665
West Rouge,0.0,,18.0,1739.0555555555557,30.0,2101.0,2.0,2200.0,0.0009601269829485,0.2144437927225682,15.0,344.154022216797,144.172637939453,,93.0146026611328,13.9521903991699,18.6029205322266,0.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2019,1739.0555555555557,1693.8333333333333,1504.4,2.6698153432385556,2230.0
West Rouge,0.0,0.0,38.0,1826.315789473684,45.0,2098.0222222222224,9.0,2688.4444444444443,0.0009601269829485,0.2144437927225682,15.0,306.378234863281,92.8418884277344,4.64209461212158,120.694458007813,9.28418922424316,13.9262838363647,0.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2020,1826.315789473684,1739.0555555555557,1693.8333333333333,5.017679489270386,
West Rouge,,0.0,12.0,,,2175.0,,,0.0009601269829485,0.2144437927225682,15.0,308.386260986328,174.905639648438,4.60277986526489,32.2194595336914,27.6166801452637,18.4111194610596,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2021,1929.1666666666667,1826.315789473684,1739.0555555555557,5.631604226705111,
West Rouge,,0.0,9.0,,,2546.0,,,0.0009601269829485,0.2144437927225682,15.0,277.330474853516,304.168914794922,,62.6230087280273,13.4192161560059,17.8922882080078,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2022,2146.0,1929.1666666666667,1826.315789473684,11.239740820734337,
West Rouge,,0.0,21.0,,,2850.0,,,0.0009601269829485,0.2144437927225682,15.0,289.103363037109,433.655029296875,4.25151968002319,93.5334396362305,12.7545595169067,17.0060787200928,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2023,2426.6666666666665,2146.0,1929.1666666666667,13.07859583721652,
West Rouge,0.0,0.0,16.0,2230.0,12.0,2589.0,0.0,0.0,0.0009601269829485,0.2144437927225682,15.0,349.403106689453,345.243530273438,,70.712532043457,4.1595606803894,16.6382427215576,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2024,2230.0,2426.6666666666665,2146.0,-8.104395604395599,
Westminster-Branson,0.0,,14.0,1187.0,6.333333333333333,1309.6666666666667,2.0,1205.6666666666667,0.0004102329276689,0.121759326101778,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2010,1187.0,,,,1445.25
Westminster-Branson,0.5,932.5,8.333333333333334,1295.6666666666667,10.0,1429.3333333333333,1.5,1525.0,0.0004102329276689,0.121759326101778,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2011,1295.6666666666667,1187.0,,9.15473181690537,1557.0
Westminster-Branson,0.75,912.5,31.0,1406.5,9.75,1686.25,1.25,1525.0,0.0004102329276689,0.121759326101778,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2012,1406.5,1295.6666666666667,1187.0,8.554154875225104,1722.1666666666667
Westminster-Branson,3.0,938.3333333333334,76.0,1440.75,34.0,1684.0,9.0,1698.75,0.0004102329276689,0.121759326101778,13.0,,,,,,,,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2013,1440.75,1406.5,1295.6666666666667,2.4351226448631356,1908.1666666666667
Westminster-Branson,3.0,1107.5,94.0,1450.0,30.0,1696.75,5.0,1589.0,0.0004102329276689,0.121759326101778,13.0,303.951354980469,108.82209777832,,45.0298309326172,,11.2574577331543,,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2014,1450.0,1440.75,1406.5,0.642026722193302,1982.3372093023256
Westminster-Branson,6.0,1079.6666666666667,128.0,1445.25,41.0,1608.75,7.0,1608.75,0.0004102329276689,0.121759326101778,13.0,351.704254150391,71.0891571044922,,22.4492092132568,,18.7076740264893,,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2015,1445.25,1450.0,1440.75,-0.3275862068965517,1899.34375
Westminster-Branson,,1038.0,13.0,,,2010.0,,,0.0004102329276689,0.121759326101778,13.0,406.940185546875,88.7869491577148,,36.9945602416992,7.39891242980957,25.8961925506592,,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2016,1557.0,1445.25,1450.0,7.732226258432798,1977.3333333333333
Westminster-Branson,,1213.0,16.0,,,2081.0,,,0.0004102329276689,0.121759326101778,13.0,362.654022216797,66.6099243164063,,55.5082702636719,,14.8022050857544,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2017,1722.1666666666667,1557.0,1445.25,10.608006850781422,2324.5
Westminster-Branson,,1213.0,16.0,,,2081.0,,,0.0004102329276689,0.121759326101778,13.0,362.654022216797,66.6099243164063,,55.5082702636719,,14.8022050857544,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2017,1722.1666666666667,1722.1666666666667,1557.0,0.0,2324.5
Westminster-Branson,,,18.0,,,2055.0,,,0.0004102329276689,0.121759326101778,13.0,366.544494628906,129.586441040039,,55.5370445251465,3.70246958732605,14.8098783493042,,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2018,1908.1666666666667,1722.1666666666667,1722.1666666666667,10.80034839833543,2612.8333333333335
Westminster-Branson,9.0,1450.3333333333333,86.0,1982.3372093023256,53.0,2333.4716981132074,2.0,2400.0,0.0004102329276689,0.121759326101778,13.0,388.98974609375,125.95858001709,,29.6373138427734,3.70466423034668,3.70466423034668,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2019,1982.3372093023256,1908.1666666666667,1722.1666666666667,3.887005466101435,2239.0
Westminster-Branson,9.0,1514.111111111111,160.0,1899.34375,76.0,2253.2368421052633,8.0,2478.375,0.0004102329276689,0.121759326101778,13.0,341.436248779297,181.851913452148,,63.0914840698242,3.71126365661621,22.2675819396973,0.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2020,1899.34375,1982.3372093023256,1908.1666666666667,-4.1866468990679335,
Westminster-Branson,,1600.0,45.0,,,2254.0,,,0.0004102329276689,0.121759326101778,13.0,329.11767578125,225.57502746582,,29.583610534668,7.39590263366699,25.8856601715088,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2021,1977.3333333333333,1899.34375,1982.3372093023256,4.106133149059156,
Westminster-Branson,,1888.0,33.0,,,2614.0,,,0.0004102329276689,0.121759326101778,13.0,320.396118164063,305.832672119141,,50.972110748291,,40.0495147705078,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2022,2324.5,1977.3333333333333,1899.34375,17.55731625084289,
Westminster-Branson,,1900.0,45.0,,,2933.0,,,0.0004102329276689,0.121759326101778,13.0,421.718505859375,295.202941894531,,14.0572834014893,,24.6002464294434,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2023,2612.8333333333335,2324.5,1977.3333333333333,12.40410124041013,
Westminster-Branson,3.0,1666.0,68.0,2239.0,43.0,2783.0,9.0,3319.0,0.0004102329276689,0.121759326101778,13.0,464.158569335938,202.415023803711,,34.8991432189941,6.97982835769653,45.3688850402832,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2024,2239.0,2612.8333333333335,2324.5,-14.307584359252413,
Weston,0.0,,2.6666666666666665,1109.3333333333333,3.0,1263.3333333333333,0.6666666666666666,1350.0,0.0002866043009944,0.1130861771677219,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2010,1109.3333333333333,,,,1373.0
Weston,0.0,,5.0,1115.6666666666667,4.333333333333333,1352.3333333333333,1.0,1525.0,0.0002866043009944,0.1130861771677219,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2011,1115.6666666666667,1109.3333333333333,,0.5709134615384752,1630.6666666666667
Weston,0.0,,3.75,1256.75,2.5,1397.75,0.0,,0.0002866043009944,0.1130861771677219,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2012,1256.75,1115.6666666666667,1109.3333333333333,12.645652823423953,1782.1666666666667
Weston,0.0,0.0,10.0,1164.0,4.0,1700.0,1.0,1500.0,0.0002866043009944,0.1130861771677219,16.0,,,,,,,,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2013,1164.0,1256.75,1115.6666666666667,-7.3801472050925,1923.1666666666667
Weston,1.0,850.0,16.0,1179.75,7.0,1462.0,7.0,1642.6666666666667,0.0002866043009944,0.1130861771677219,16.0,937.5,296.336212158203,,188.577590942383,16.1637935638428,26.9396553039551,,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2014,1179.75,1164.0,1256.75,1.3530927835051547,1928.5614973262032
Weston,1.0,925.0,92.0,1373.0,44.0,1701.25,6.0,2066.6666666666665,0.0002866043009944,0.1130861771677219,16.0,819.316345214844,189.907760620117,,238.741180419922,32.5556144714355,16.2778072357178,,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2015,1373.0,1179.75,1164.0,16.380589107861834,1841.641975308642
Weston,,,84.0,,,1829.0,,,0.0002866043009944,0.1130861771677219,16.0,980.549743652344,214.327819824219,16.0745868682861,225.044204711914,69.6565399169922,21.4327812194824,,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2016,1630.6666666666667,1373.0,1179.75,18.766690944403987,1998.0
Weston,,,18.0,,,2064.0,,,0.0002866043009944,0.1130861771677219,16.0,959.296142578125,233.199066162109,5.29997873306274,243.799026489258,42.399829864502,15.8999366760254,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2017,1782.1666666666667,1630.6666666666667,1373.0,9.290678659035159,2260.6666666666665
Weston,,,18.0,,,2064.0,,,0.0002866043009944,0.1130861771677219,16.0,959.296142578125,233.199066162109,5.29997873306274,243.799026489258,42.399829864502,15.8999366760254,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2017,1782.1666666666667,1782.1666666666667,1630.6666666666667,0.0,2260.6666666666665
Weston,,1617.0,56.0,,,2279.0,,,0.0002866043009944,0.1130861771677219,16.0,844.036682128906,288.335510253906,5.24246406555176,220.183486938477,41.9397125244141,41.9397125244141,,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2018,1923.1666666666667,1782.1666666666667,1782.1666666666667,7.911717946320023,2616.0
Weston,7.0,1718.0,187.0,1928.5614973262032,125.0,2371.944,16.0,2638.1875,0.0002866043009944,0.1130861771677219,16.0,990.972290039063,238.663482666016,10.3766736984253,114.143402099609,67.4483795166016,20.7533473968506,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2019,1928.5614973262032,1923.1666666666667,1782.1666666666667,0.2805181034510656,2219.0
Weston,3.0,1566.6666666666667,162.0,1841.641975308642,101.0,2265.732673267327,7.0,2717.0,0.0002866043009944,0.1130861771677219,16.0,1047.658203125,400.5751953125,15.40673828125,138.66064453125,25.6778964996338,51.3557929992676,0.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2020,1841.641975308642,1928.5614973262032,1923.1666666666667,-4.506961387441786,
Weston,,0.0,38.0,,,2271.0,,,0.0002866043009944,0.1130861771677219,16.0,1031.03198242188,303.244720458984,,126.35196685791,20.2163143157959,25.270393371582,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2021,1998.0,1841.641975308642,1928.5614973262032,8.490142317979792,
Weston,,1650.0,24.0,,,2675.0,,,0.0002866043009944,0.1130861771677219,16.0,1192.52941894531,487.852966308594,9.85561561584473,157.689849853516,24.6390380859375,44.350269317627,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2022,2260.6666666666665,1998.0,1841.641975308642,13.146479813146472,
Weston,,1950.0,29.0,,,2795.0,,,0.0002866043009944,0.1130861771677219,16.0,1140.21862792969,508.85791015625,4.71164703369141,169.619293212891,18.8465881347656,18.8465881347656,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2023,2616.0,2260.6666666666665,1998.0,15.718077263344155,
Weston,5.0,1740.0,100.0,2219.0,44.0,2685.0,7.0,3221.0,0.0002866043009944,0.1130861771677219,16.0,1190.6416015625,416.956207275391,23.164234161377,259.439422607422,37.0627746582031,37.0627746582031,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2024,2219.0,2616.0,2260.6666666666665,-15.175840978593271,
Weston-Pelham Park,0.0,,0.3333333333333333,875.0,0.6666666666666666,1423.0,0.0,,0.0001625554842258,0.0602823366104354,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2010,875.0,,,,1250.0
Weston-Pelham Park,0.0,,1.0,1087.5,1.0,1475.0,1.0,1600.0,0.0001625554842258,0.0602823366104354,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2011,1087.5,875.0,,24.285714285714285,1374.5
Weston-Pelham Park,0.0,,1.5,1175.0,0.75,1600.0,0.75,1733.3333333333333,0.0001625554842258,0.0602823366104354,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2012,1175.0,1087.5,875.0,8.045977011494253,1475.0
Weston-Pelham Park,0.0,0.0,2.0,1125.0,4.0,1579.3333333333333,4.0,1701.5,0.0001625554842258,0.0602823366104354,8.0,,,,,,,,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2013,1125.0,1175.0,1087.5,-4.25531914893617,1997.6
Weston-Pelham Park,0.0,0.0,6.0,1177.0,3.0,1712.5,1.0,1800.0,0.0001625554842258,0.0602823366104354,8.0,780.322326660156,195.080581665039,8.48176383972168,93.2994079589844,8.48176383972168,33.9270553588867,,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2014,1177.0,1125.0,1175.0,4.622222222222222,1990.1666666666667
Weston-Pelham Park,0.0,,2.0,1250.0,4.0,1612.6666666666667,2.0,1900.0,0.0001625554842258,0.0602823366104354,8.0,821.515075683594,138.360427856445,8.64752674102783,112.417846679688,8.64752674102783,34.5901069641113,,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2015,1250.0,1177.0,1125.0,6.202209005947323,1884.1666666666667
Weston-Pelham Park,,,2.0,,,1900.0,,,0.0001625554842258,0.0602823366104354,8.0,724.511169433594,139.664810180664,8.7290506362915,130.935760498047,34.916202545166,69.832405090332,,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2016,1374.5,1250.0,1177.0,9.959999999999999,2051.8333333333335
Weston-Pelham Park,,,0.0,,,2925.0,,,0.0001625554842258,0.0602823366104354,8.0,674.432861328125,70.0709457397461,,87.5886840820313,17.5177364349365,8.75886821746826,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2017,1475.0,1374.5,1250.0,7.311749727173518,2152.1666666666665
Weston-Pelham Park,,,0.0,,,2925.0,,,0.0001625554842258,0.0602823366104354,8.0,674.432861328125,70.0709457397461,,87.5886840820313,17.5177364349365,8.75886821746826,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2017,1475.0,1475.0,1374.5,0.0,2152.1666666666665
Weston-Pelham Park,,,1.0,,,,,,0.0001625554842258,0.0602823366104354,8.0,765.508117675781,123.185218811035,8.7989444732666,219.973602294922,35.1957778930664,17.5978889465332,,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2018,1997.6,1475.0,1475.0,35.430508474576264,2504.8333333333335
Weston-Pelham Park,1.0,1300.0,12.0,1990.1666666666667,6.0,2470.6666666666665,6.0,2716.8333333333335,0.0001625554842258,0.0602823366104354,8.0,1016.43981933594,114.901893615723,8.83860683441162,44.1930351257324,26.5158214569092,26.5158214569092,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2019,1990.1666666666667,1997.6,1475.0,-0.37211320250966995,2120.0
Weston-Pelham Park,1.0,1595.0,12.0,1884.1666666666667,5.0,2590.2,2.0,2825.0,0.0001625554842258,0.0602823366104354,8.0,905.138000488281,168.604141235352,,35.4956092834473,35.4956092834473,26.6217060089111,0.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2020,1884.1666666666667,1990.1666666666667,1997.6,-5.326187086508667,
Weston-Pelham Park,,0.0,3.0,,,2200.0,,,0.0001625554842258,0.0602823366104354,8.0,812.003540039063,141.218002319336,,52.9567527770996,35.304500579834,8.8261251449585,12292.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2021,2051.8333333333335,1884.1666666666667,1990.1666666666667,8.898717381689522,
Weston-Pelham Park,,1500.0,2.0,,,2723.0,,,0.0001625554842258,0.0602823366104354,8.0,863.557861328125,250.431777954102,,94.9913635253906,34.5423126220703,25.9067363739014,12292.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2022,2152.1666666666665,2051.8333333333335,1884.1666666666667,4.889935829745741,
Weston-Pelham Park,,0.0,8.0,,,3150.0,,,0.0001625554842258,0.0602823366104354,8.0,984.447387695313,190.271347045898,,49.6360015869141,33.0906677246094,33.0906677246094,12292.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2023,2504.8333333333335,2152.1666666666665,2051.8333333333335,16.386587160226142,
Weston-Pelham Park,1.0,1675.0,12.0,2120.0,20.0,2582.0,0.0,0.0,0.0001625554842258,0.0602823366104354,8.0,1057.59838867188,187.113571166992,8.13537216186523,65.0829772949219,56.9476089477539,32.5414886474609,12292.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2024,2120.0,2504.8333333333335,2152.1666666666665,-15.36363031472487,
Wexford/Maryvale,0.0,,9.666666666666666,1113.6666666666667,13.333333333333334,1331.6666666666667,1.0,1350.0,0.0011473405805557,0.1441978482283885,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2010,1113.6666666666667,,,,1271.75
Wexford/Maryvale,0.0,,5.333333333333333,1218.0,12.333333333333334,1334.3333333333333,2.0,1430.0,0.0011473405805557,0.1441978482283885,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2011,1218.0,1113.6666666666667,,9.368452559114031,1484.8333333333333
Wexford/Maryvale,0.0,,4.0,1157.0,8.75,1389.25,0.75,1362.5,0.0011473405805557,0.1441978482283885,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2012,1157.0,1218.0,1113.6666666666667,-5.008210180623974,1556.0
Wexford/Maryvale,0.0,0.0,20.0,1215.0,42.0,1423.5,3.0,1366.6666666666667,0.0011473405805557,0.1441978482283885,15.0,,,,,,,,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2013,1215.0,1157.0,1218.0,5.012964563526361,1773.1666666666667
Wexford/Maryvale,0.0,0.0,22.0,1213.75,30.0,1486.0,2.0,1625.0,0.0011473405805557,0.1441978482283885,15.0,691.685607910156,212.82633972168,3.54710555076599,187.996597290039,10.6413164138794,60.3007926940918,,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2014,1213.75,1215.0,1157.0,-0.102880658436214,1834.6037735849056
Wexford/Maryvale,0.0,,37.0,1271.75,28.0,1495.25,3.0,1533.3333333333333,0.0011473405805557,0.1441978482283885,15.0,799.716918945313,191.082809448242,,134.465682983398,10.6157112121582,56.6171264648438,,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2015,1271.75,1213.75,1215.0,4.778578784757982,1761.357142857143
Wexford/Maryvale,,,8.0,,,1678.0,,,0.0011473405805557,0.1441978482283885,15.0,737.930297851563,153.155349731445,6.96160650253296,90.5008850097656,13.9232130050659,45.2504425048828,,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2016,1484.8333333333333,1271.75,1213.75,16.755127449053138,1884.5
Wexford/Maryvale,,,8.0,,,1754.0,,,0.0011473405805557,0.1441978482283885,15.0,726.869934082031,235.367416381836,,121.144996643066,20.7677135467529,38.0741424560547,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2017,1556.0,1484.8333333333333,1271.75,4.79290605006174,2122.1666666666665
Wexford/Maryvale,,,8.0,,,1754.0,,,0.0011473405805557,0.1441978482283885,15.0,726.869934082031,235.367416381836,,121.144996643066,20.7677135467529,38.0741424560547,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2017,1556.0,1556.0,1484.8333333333333,0.0,2122.1666666666665
Wexford/Maryvale,,,5.0,,,1978.0,,,0.0011473405805557,0.1441978482283885,15.0,722.369384765625,299.267303466797,6.8797082901001,120.394897460938,20.6391258239746,44.7181053161621,,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2018,1773.1666666666667,1556.0,1556.0,13.956726649528711,2440.5
Wexford/Maryvale,0.0,,53.0,1834.6037735849056,40.0,2150.0,4.0,2382.5,0.0011473405805557,0.1441978482283885,15.0,841.946716308594,338.832214355469,3.42254781723022,109.521530151367,10.2676429748535,47.9156684875488,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2019,1834.6037735849056,1773.1666666666667,1556.0,3.464824151794655,2177.0
Wexford/Maryvale,0.0,0.0,56.0,1761.357142857143,78.0,2147.102564102564,9.0,2892.4444444444443,0.0011473405805557,0.1441978482283885,15.0,571.837036132813,302.937469482422,3.40379190444946,98.7099609375,10.2113752365112,37.4417114257813,0.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2020,1761.357142857143,1834.6037735849056,1773.1666666666667,-3.992504091749209,
Wexford/Maryvale,,0.0,17.0,,,2142.0,,,0.0011473405805557,0.1441978482283885,15.0,726.7099609375,309.524597167969,6.72879600524902,94.2031402587891,16.8219890594482,50.4659690856934,30622.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2021,1884.5,1761.357142857143,1834.6037735849056,6.991362180137068,
Wexford/Maryvale,,0.0,12.0,,,2545.0,,,0.0011473405805557,0.1441978482283885,15.0,709.101257324219,434.826232910156,3.34481716156006,133.792694091797,16.7240867614746,73.5859756469727,30622.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2022,2122.1666666666665,1884.5,1761.357142857143,12.611656495975938,
Wexford/Maryvale,,0.0,11.0,,,2789.0,,,0.0011473405805557,0.1441978482283885,15.0,841.075805664063,678.076599121094,,97.7995147705078,13.0399351119995,65.1996765136719,30622.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2023,2440.5,2122.1666666666665,1884.5,15.000392680436669,
Wexford/Maryvale,0.0,0.0,21.0,2177.0,22.0,2584.0,5.0,2954.0,0.0011473405805557,0.1441978482283885,15.0,1178.89099121094,594.343933105469,3.26562595367432,150.218795776367,58.7812690734863,75.1093978881836,30622.0,147.0,331.2040816326531,778.0,1.7803941357935438,1.7783537583599935,14.0,2024,2177.0,2440.5,2122.1666666666665,-10.796967834460151,
Willowdale West,0.0,,100.66666666666669,1390.3333333333333,88.33333333333333,1777.3333333333333,14.0,2222.6666666666665,0.0003224568995961,0.0823529207935802,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,351.5483870967742,842.0,1.429044985997563,1.428584329123982,10.0,2010,1390.3333333333333,,,,1578.5
Willowdale West,0.0,,104.33333333333331,1419.0,86.66666666666667,1812.3333333333333,12.0,2270.6666666666665,0.0003224568995961,0.0823529207935802,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,351.5483870967742,842.0,1.429044985997563,1.428584329123982,10.0,2011,1419.0,1390.3333333333333,,2.0618556701030983,1839.3333333333333
